id_seccion,nombre,distrito,distrito_federal,circunscripcion,lat,lon,poblacion,padron_electoral,lista_nominal,tipo_zona,area,geometry_geojson
4029,Sección 4029 · Tlalpan,16,5,6,19.297217765850284,-99.117704254929,1045,939,928,urbana,2.1756128673724363e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1191222485441, 19.297063575588], [-99.1166135074146, 19.2980259357538], [-99.116274020174, 19.2973323421761], [-99.1187791722296, 19.2963699060954], [-99.1191222485441, 19.297063575588]]]}"
4030,Sección 4030 · Tlalpan,16,5,6,19.298280899087498,-99.12160643453309,1228,914,904,urbana,5.8070389071766685e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1203280592935, 19.2995876975789], [-99.1196443521557, 19.298119209556], [-99.12319974556411, 19.2971290001886], [-99.1237608401458, 19.2983460751477], [-99.1203280592935, 19.2995876975789]]]}"
4031,Sección 4031 · Tlalpan,16,5,6,19.2990713499334,-99.12314729326629,1034,900,887,urbana,7.694555461776202e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.12044785474191, 19.2997351718282], [-99.1244348652075, 19.3003129429589], [-99.12523064099848, 19.2966623763404], [-99.12319974556411, 19.2971290001886], [-99.1237608401458, 19.2983460751477], [-99.12044785474191, 19.2997351718282]]]}"
4032,Sección 4032 · Tlalpan,16,5,6,19.296390157188544,-99.12810838457011,2071,1857,1836,urbana,3.048832591557806e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.12523064099848, 19.2966623763404], [-99.1249307928172, 19.30027255043], [-99.12723959538522, 19.3002577379535], [-99.12684647100181, 19.296836878639], [-99.12545528207139, 19.2968299914223], [-99.1275309988986, 19.2962419740765], [-99.1273661764799, 19.2977086030995], [-99.13135716464228, 19.2984590051801], [-99.13138271809241, 19.2961721485057], [-99.1333409858898, 19.2960737129637], [-99.12579137401121, 19.2927868250236], [-99.12523064099848, 19.2966623763404]]]}"
4033,Sección 4033 · Tlalpan,16,5,6,19.29742833964478,-99.14337641163061,2095,1867,1851,urbana,2.2191516446714215e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1445483991431, 19.3003839108146], [-99.1399961812964, 19.2986517114948], [-99.1413788743353, 19.2954788822726], [-99.1465110510005, 19.2951435393469], [-99.1445483991431, 19.3003839108146]]]}"
4034,Sección 4034 · Tlalpan,16,5,6,19.296433982151438,-99.13769000679636,1578,1438,1419,urbana,1.6574088104039425e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1399961812964, 19.2986517114948], [-99.1413788743353, 19.2954788822726], [-99.1325602987949, 19.2957491766594], [-99.1333409858898, 19.2960737129637], [-99.1399961812964, 19.2986517114948]]]}"
4035,Sección 4035 · Tlalpan,16,5,6,19.296026833867938,-99.12395127875193,1532,722,709,urbana,4.8537120124906554e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1253580522896, 19.2952661745027], [-99.12395935130259, 19.2972704083106], [-99.1223322455865, 19.2951681559279], [-99.1237676917043, 19.2948752221962], [-99.1253580522896, 19.2952661745027]]]}"
4036,Sección 4036 · Tlalpan,16,5,6,19.294736564762612,-99.12266699832169,1005,1387,1369,urbana,1.530672982861441e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.12332935957188, 19.2920967176721], [-99.1256824360623, 19.2929210365744], [-99.1253580522896, 19.2952661745027], [-99.1223322455865, 19.2951681559279], [-99.1232980197361, 19.2971210052033], [-99.1209891792292, 19.2975594587217], [-99.1195759336644, 19.2932606042575], [-99.12307230293759, 19.2940058185006], [-99.12332935957188, 19.2920967176721]]]}"
4037,Sección 4037 · Tlalpan,16,5,6,19.295220363239558,-99.11923570204911,1224,911,907,urbana,1.0079284266999767e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1195759336644, 19.2932606042575], [-99.1209891792292, 19.2975594587217], [-99.1196443521557, 19.298119209556], [-99.1169609183636, 19.2926934504502], [-99.1195759336644, 19.2932606042575]]]}"
4038,Sección 4038 · Tlalpan,16,5,6,19.29084552861185,-99.11754394760561,926,966,955,urbana,1.1079955446973903e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1183826408194, 19.2930060951515], [-99.1169609183636, 19.2926934504502], [-99.1146790760628, 19.2895060973816], [-99.1179490607553, 19.2880539450515], [-99.1163883051214, 19.2894108499363], [-99.1203224033033, 19.2909528695448], [-99.1183826408194, 19.2930060951515]]]}"
4039,Sección 4039 · Tlalpan,16,5,6,19.29242940224929,-99.11992537648975,1046,898,889,urbana,3.1065065577058133e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1203083004696, 19.2934168016027], [-99.1183826408194, 19.2930060951515], [-99.1202682737385, 19.291044303523], [-99.1211817849686, 19.2921951163974], [-99.1203083004696, 19.2934168016027]]]}"
4040,Sección 4040 · Tlalpan,16,5,6,19.292143907974072,-99.12184869161071,1160,986,977,urbana,3.354058504383173e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1231960475611, 19.2930543012358], [-99.12332935957188, 19.2920967176721], [-99.1203224033033, 19.2909528695448], [-99.12065527071128, 19.2927596077462], [-99.1231960475611, 19.2930543012358]]]}"
4041,Sección 4041 · Tlalpan,16,5,6,19.293319606430074,-99.12183119145686,882,723,719,urbana,2.3040178241918192e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.12307230293759, 19.2940058185006], [-99.1203083004696, 19.2934168016027], [-99.12036968258799, 19.2928327116162], [-99.1231960475611, 19.2930543012358], [-99.12307230293759, 19.2940058185006]]]}"
4042,Sección 4042 · Tlalpan,16,5,6,19.291449173235502,-99.1235805159341,990,986,977,urbana,7.0462663209710305e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1256824360623, 19.2929210365744], [-99.1254144783226, 19.2929092770975], [-99.1203224033033, 19.2909528695448], [-99.1258333339847, 19.2910918029835], [-99.1256824360623, 19.2929210365744]]]}"
4043,Sección 4043 · Tlalpan,16,5,6,19.29270264363696,-99.12742315789608,1014,887,881,urbana,4.3426081620996495e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1287459186193, 19.2939112662346], [-99.1256824360623, 19.2929210365744], [-99.1257855700859, 19.2917291312931], [-99.12944033498029, 19.2925470784343], [-99.1287459186193, 19.2939112662346]]]}"
4044,Sección 4044 · Tlalpan,16,5,6,19.2916039153145,-99.12820679269223,863,865,861,urbana,3.3094115464491343e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.12944033498029, 19.2925470784343], [-99.1257855700859, 19.2917291312931], [-99.1258027166978, 19.2914179876876], [-99.1292367281826, 19.2902776484822], [-99.12944033498029, 19.2925470784343]]]}"
4045,Sección 4045 · Tlalpan,16,5,6,19.29322235661759,-99.12955026559473,836,763,753,urbana,2.2539377923147558e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1298925032999, 19.2943656912557], [-99.1287459186193, 19.2939112662346], [-99.1295362612557, 19.2917483481331], [-99.130320695774, 19.2923366620801], [-99.1298925032999, 19.2943656912557]]]}"
4046,Sección 4046 · Tlalpan,16,5,6,19.29367102264765,-99.13199632085552,1056,985,972,urbana,1.2103124166297167e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.13505920697719, 19.2951631096583], [-99.1298925032999, 19.2943656912557], [-99.1306334156149, 19.2906302484603], [-99.1320945901782, 19.2920320161191], [-99.13505920697719, 19.2951631096583]]]}"
4047,Sección 4047 · Tlalpan,16,5,6,19.291906125790504,-99.1338829249454,577,766,755,urbana,6.593091322183246e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.13436516797032, 19.2943903660065], [-99.1319179996465, 19.2919969349595], [-99.135355739784, 19.2890507131658], [-99.1336580232313, 19.2920038778676], [-99.13522907121961, 19.2936108692434], [-99.13436516797032, 19.2943903660065]]]}"
4048,Sección 4048 · Tlalpan,16,5,6,19.29280561599423,-99.13523232528199,822,667,649,urbana,7.2407110619865284e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.13631344630708, 19.295190911703], [-99.1336580232313, 19.2920038778676], [-99.1355016365864, 19.2900191411814], [-99.1358781191627, 19.2912721456345], [-99.13631344630708, 19.295190911703]]]}"
4049,Sección 4049 · Tlalpan,16,5,6,19.2933071846542,-99.13772773006129,1623,1522,1504,urbana,6.973961408663516e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.13628138018052, 19.2946229316126], [-99.1360269586501, 19.2926311714882], [-99.1393707775075, 19.291602809197], [-99.1389579414384, 19.294449163559], [-99.13628138018052, 19.2946229316126]]]}"
4050,Sección 4050 · Tlalpan,16,5,6,19.294238842161825,-99.14062663385522,1541,1449,1438,urbana,1.3230012529093604e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1394619747034, 19.2910427073956], [-99.1403707152444, 19.2933089993926], [-99.1452151792201, 19.2948239882023], [-99.13631344630708, 19.295190911703], [-99.1389579414384, 19.294449163559], [-99.1394619747034, 19.2910427073956]]]}"
4051,Sección 4051 · Tlalpan,16,5,6,19.298021768314033,-99.14763752841026,1673,1496,1478,urbana,2.4629030390920057e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1506868208003, 19.298659749466], [-99.14744035130688, 19.3012847184136], [-99.1445483991431, 19.3003839108146], [-99.1476847653487, 19.2935129954385], [-99.1506868208003, 19.298659749466]]]}"
4052,Sección 4052 · Tlalpan,16,5,6,19.295478524604572,-99.15109077906666,1230,1180,1171,urbana,1.1447302831859548e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1515294163717, 19.2980606104657], [-99.1482606609251, 19.2955578917032], [-99.150549381018, 19.295876129577], [-99.1516740896635, 19.292789773417], [-99.1530686375623, 19.2943704039508], [-99.1515294163717, 19.2980606104657]]]}"
4053,Sección 4053 · Tlalpan,16,5,6,19.29431125281695,-99.15292423911069,1128,926,918,urbana,1.9165458805799725e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1521173645524, 19.297783987654], [-99.1530271133193, 19.2941702612723], [-99.1516740896635, 19.292789773417], [-99.1505655504118, 19.2938346756122], [-99.1495789064999, 19.2913287211143], [-99.1514872095303, 19.2901002637572], [-99.1563557179803, 19.2968472755713], [-99.1521173645524, 19.297783987654]]]}"
4054,Sección 4054 · Tlalpan,16,5,6,19.29359824191423,-99.1490772348793,1228,1173,1160,urbana,9.486764517496077e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.14725191765818, 19.2934089808619], [-99.1465110510005, 19.2951435393469], [-99.1476847653487, 19.2935129954385], [-99.150549381018, 19.295876129577], [-99.1495789064999, 19.2913287211143], [-99.14725191765818, 19.2934089808619]]]}"
4055,Sección 4055 · Tlalpan,16,5,6,19.2924914606242,-99.14666339998588,1546,1460,1440,urbana,1.2452563423620942e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.14647029629882, 19.2951344597435], [-99.1436937270888, 19.2940186084076], [-99.14415487086131, 19.2926091050858], [-99.1457363091111, 19.2930822838808], [-99.14726438994371, 19.2893575795844], [-99.1495789064999, 19.2913287211143], [-99.14647029629882, 19.2951344597435]]]}"
4056,Sección 4056 · Tlalpan,16,5,6,19.292292559519897,-99.14250456884947,1225,1092,1086,urbana,1.394281138545446e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1451038248674, 19.2946901982943], [-99.1403707152444, 19.2933089993926], [-99.13960225800221, 19.2901587728111], [-99.14614669847978, 19.2920960509994], [-99.14415487086131, 19.2926091050858], [-99.1436937270888, 19.2940186084076], [-99.1451038248674, 19.2946901982943]]]}"
4057,Sección 4057 · Tlalpan,16,5,6,19.291045619067532,-99.13692638100119,1436,1458,1444,urbana,6.947424077946617e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1389470033714, 19.2916031320722], [-99.1360269586501, 19.2926311714882], [-99.1353668127159, 19.2889164781613], [-99.1388365770099, 19.2908897173879], [-99.1389470033714, 19.2916031320722]]]}"
4058,Sección 4058 · Tlalpan,16,5,6,19.288865254083852,-99.13301411963602,2032,1563,1550,urbana,1.795005203044726e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1306334156149, 19.2906302484603], [-99.1319179996465, 19.2919969349595], [-99.135355739784, 19.2890507131658], [-99.13606146854639, 19.2871419285167], [-99.1336415212057, 19.2869287055173], [-99.1349740212065, 19.2853311152656], [-99.1326258964289, 19.2855888314794], [-99.1314771903457, 19.2891481117644], [-99.12979937427761, 19.2897608535966], [-99.1306334156149, 19.2906302484603]]]}"
4059,Sección 4059 · Tlalpan,16,5,6,19.291081752571866,-99.1298701637545,843,813,807,urbana,2.582495073391992e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.12979937427761, 19.2897608535966], [-99.1306334156149, 19.2906302484603], [-99.130320695774, 19.2923366620801], [-99.1290947848454, 19.2916873227216], [-99.12979937427761, 19.2897608535966]]]}"
4060,Sección 4060 · Tlalpan,16,5,6,19.289954918265373,-99.12862085690554,907,829,821,urbana,2.6364728849903513e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.12979937427761, 19.2897608535966], [-99.1296690810559, 19.2900056411534], [-99.1276409972806, 19.2912815585892], [-99.128739921187, 19.2886180846512], [-99.12979937427761, 19.2897608535966]]]}"
4061,Sección 4061 · Tlalpan,16,5,6,19.290813725768224,-99.12673297327076,798,721,718,urbana,2.3080512960543388e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1258333339847, 19.2910918029835], [-99.12726226593861, 19.2915045413187], [-99.12773687383242, 19.2903164803632], [-99.12593333423018, 19.2899704187991], [-99.1258333339847, 19.2910918029835]]]}"
4062,Sección 4062 · Tlalpan,16,5,6,19.289510042550617,-99.12704702502468,792,728,717,urbana,2.786506994096458e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.12593333423018, 19.2899704187991], [-99.12773687383242, 19.2903164803632], [-99.1282862312407, 19.2890257266574], [-99.1260366790346, 19.2887516129014], [-99.12593333423018, 19.2899704187991]]]}"
4063,Sección 4063 · Tlalpan,16,5,6,19.29037282400602,-99.12483816187722,765,698,691,urbana,2.3034192239278596e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.12593333423018, 19.2899704187991], [-99.1258333339847, 19.2910918029835], [-99.1236740300605, 19.2905218470886], [-99.1236563078579, 19.2897208106806], [-99.12593333423018, 19.2899704187991]]]}"
4064,Sección 4064 · Tlalpan,16,5,6,19.29004298806242,-99.12260847109178,942,805,795,urbana,2.6215614617521736e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1236740300605, 19.2905218470886], [-99.1230194322619, 19.2911428189288], [-99.1210425266761, 19.290367410063], [-99.1235421513232, 19.289301221435], [-99.1236740300605, 19.2905218470886]]]}"
4065,Sección 4065 · Tlalpan,16,5,6,19.288753590009758,-99.11999979761468,1167,1181,1167,urbana,1.4706285854647949e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1221125399633, 19.2893401664002], [-99.1203224033033, 19.2909528695448], [-99.1163883051214, 19.2894108499363], [-99.1223340329417, 19.2861999496779], [-99.1221125399633, 19.2893401664002]]]}"
4066,Sección 4066 · Tlalpan,16,5,6,19.28838338402906,-99.1230267842983,931,829,823,urbana,3.1169167700649736e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1235421513232, 19.289301221435], [-99.1221617784031, 19.2894309181958], [-99.12224831450551, 19.28741359316], [-99.1245956358088, 19.2877362911257], [-99.1235421513232, 19.289301221435]]]}"
4067,Sección 4067 · Tlalpan,16,5,6,19.286643892936738,-99.12365447787047,1128,961,949,urbana,4.493723072563127e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1245956358088, 19.2877362911257], [-99.12224831450551, 19.28741359316], [-99.1223340329417, 19.2861999496779], [-99.1250237773545, 19.2852420054424], [-99.1245956358088, 19.2877362911257]]]}"
4068,Sección 4068 · Tlalpan,16,5,6,19.28899231368686,-99.12482208876389,1038,1033,1026,urbana,4.028454749338578e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1260366790346, 19.2887516129014], [-99.12593333423018, 19.2899704187991], [-99.1236563078579, 19.2897208106806], [-99.12370527600692, 19.2880484704534], [-99.1260366790346, 19.2887516129014]]]}"
4069,Sección 4069 · Tlalpan,16,5,6,19.286910059177103,-99.12540723383914,943,883,872,urbana,3.865749716263423e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1260844593328, 19.2882935224523], [-99.1245567317598, 19.2881069594155], [-99.1250237773545, 19.2852420054424], [-99.12626815280979, 19.286343357055], [-99.1260844593328, 19.2882935224523]]]}"
4070,Sección 4070 · Tlalpan,16,5,6,19.28684803125142,-99.12697603998456,1007,1006,1000,urbana,7.731961775039123e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1250237773545, 19.2852420054424], [-99.1260366790346, 19.2887516129014], [-99.1286835581423, 19.2890686617019], [-99.12714103587919, 19.2868605899963], [-99.1279385979991, 19.2844260096153], [-99.1250237773545, 19.2852420054424]]]}"
4071,Sección 4071 · Tlalpan,16,5,6,19.287429627831845,-99.12967766575518,2035,2084,2066,urbana,1.0149795386391526e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1303967921269, 19.2886826935832], [-99.12979937427761, 19.2897608535966], [-99.1273019596159, 19.2864376727882], [-99.1317738564668, 19.2859118867086], [-99.1303967921269, 19.2886826935832]]]}"
4072,Sección 4072 · Tlalpan,16,5,6,19.28722230905559,-99.13199906826742,884,1122,1111,urbana,3.4427016069490947e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.13270591858151, 19.2857655192698], [-99.1314771903457, 19.2891481117644], [-99.1303967921269, 19.2886826935832], [-99.1317738564668, 19.2859118867086], [-99.13270591858151, 19.2857655192698]]]}"
4073,Sección 4073 · Tlalpan,16,5,6,19.28500413068947,-99.13015285035496,1646,1585,1570,urbana,1.0399342137457566e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1279385979991, 19.2844260096153], [-99.1273019596159, 19.2864376727882], [-99.13270591858151, 19.2857655192698], [-99.1319866122192, 19.2832952081472], [-99.1279385979991, 19.2844260096153]]]}"
4074,Sección 4074 · Tlalpan,16,5,6,19.284350724754503,-99.1352670092505,1079,1050,1043,urbana,1.9905840867577746e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.13606146854639, 19.2871419285167], [-99.1336415212057, 19.2869287055173], [-99.1349740212065, 19.2853311152656], [-99.1326258964289, 19.2855888314794], [-99.1319866122192, 19.2832952081472], [-99.13894307200471, 19.2822348216175], [-99.13606146854639, 19.2871419285167]]]}"
4075,Sección 4075 · Tlalpan,16,5,6,19.288625286913415,-99.13825644738601,1519,1302,1292,urbana,1.729455266252287e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1393707775075, 19.291602809197], [-99.1353668127159, 19.2889164781613], [-99.1365778426784, 19.2860678122025], [-99.14201473444591, 19.2884189955229], [-99.1399961681498, 19.2887145704537], [-99.1393707775075, 19.291602809197]]]}"
4076,Sección 4076 · Tlalpan,16,5,6,19.290341588452186,-99.14395925396873,1240,1156,1145,urbana,1.0463625959929365e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1468330084506, 19.2904908885563], [-99.14614669847978, 19.2920960509994], [-99.1411654218776, 19.2902017733879], [-99.14201473444591, 19.2884189955229], [-99.1468330084506, 19.2904908885563]]]}"
4077,Sección 4077 · Tlalpan,16,5,6,19.28706148492458,-99.14383584252924,1820,1611,1588,urbana,5.024769726070679e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.13894307200471, 19.2822348216175], [-99.1365778426784, 19.2860678122025], [-99.1495789064999, 19.2913287211143], [-99.1514872095303, 19.2901002637572], [-99.14725508624909, 19.2852139223475], [-99.1454608601673, 19.2874918271603], [-99.13894307200471, 19.2822348216175]]]}"
4078,Sección 4078 · Tlalpan,16,5,6,19.284672324233664,-99.14383780893165,1642,1386,1370,urbana,1.4980761132757599e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.14725508624909, 19.2852139223475], [-99.1454608601673, 19.2874918271603], [-99.13894307200471, 19.2822348216175], [-99.1437667027388, 19.2833430002679], [-99.14725508624909, 19.2852139223475]]]}"
4079,Sección 4079 · Tlalpan,16,5,6,19.289504110743753,-99.15558581639985,866,882,873,urbana,2.3613632933490845e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1537914325308, 19.2930872612628], [-99.1514872095303, 19.2901002637572], [-99.15693282197529, 19.2866298511063], [-99.15962579443641, 19.2882934444402], [-99.1537914325308, 19.2930872612628]]]}"
4080,Sección 4080 · Tlalpan,16,5,6,19.291745165572177,-99.15762240697097,1255,1163,1155,urbana,2.2144982982780405e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.15537030091299, 19.2951354131295], [-99.1541184033017, 19.2920658296319], [-99.15962579443641, 19.2882934444402], [-99.1620837125716, 19.2901682450616], [-99.15537030091299, 19.2951354131295]]]}"
4081,Sección 4081 · Tlalpan,16,5,1,19.28681853181139,-99.16077864539197,1644,1284,1271,urbana,2.0313037661105554e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1620837125716, 19.2901682450616], [-99.15693282197529, 19.2866298511063], [-99.1608104836742, 19.2840253173293], [-99.1629567295696, 19.284673723529], [-99.1623112255317, 19.2863818440637], [-99.16345336518978, 19.2867188144066], [-99.1620837125716, 19.2901682450616]]]}"
4082,Sección 4082 · Tlalpan,16,5,1,19.284242698608328,-99.16295000327776,1091,716,711,urbana,7.699760695970499e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.16345336518978, 19.2867188144066], [-99.1623112255317, 19.2863818440637], [-99.1629567295696, 19.284673723529], [-99.1608104836742, 19.2840253173293], [-99.1621747222975, 19.2822552223205], [-99.1645778571972, 19.2833734530457], [-99.16345336518978, 19.2867188144066]]]}"
4083,Sección 4083 · Tlalpan,16,5,6,19.282136809000438,-99.15988421917731,1088,841,830,urbana,1.5944595492265282e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.15693282197529, 19.2866298511063], [-99.162933618584, 19.2814564972817], [-99.160475453432, 19.2807858105892], [-99.15923545643331, 19.2783785110367], [-99.1582007068418, 19.2792857804473], [-99.1600174710365, 19.28199513488], [-99.15693282197529, 19.2866298511063]]]}"
4084,Sección 4084 · Tlalpan,16,5,6,19.280492453789968,-99.15487997008418,1183,1099,1084,urbana,8.296976796102053e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.15635260116639, 19.2858584688791], [-99.15992150136721, 19.2822659738592], [-99.1582007068418, 19.2792857804473], [-99.15994875590322, 19.2766088978547], [-99.15482381843708, 19.2734555626944], [-99.1533171177018, 19.2785097510613], [-99.1504432849325, 19.2786296414119], [-99.1482859338415, 19.2833273339884], [-99.15635260116639, 19.2858584688791]]]}"
4085,Sección 4085 · Tlalpan,16,5,6,19.2785970719227,-99.16185932613631,459,1050,1037,urbana,1.7442206872039257e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.162933618584, 19.2814564972817], [-99.160475453432, 19.2807858105892], [-99.1590570633913, 19.277921956543], [-99.15994875590322, 19.2766088978547], [-99.1581358302943, 19.2749579769241], [-99.1607021907447, 19.2759620937832], [-99.1596575869756, 19.2775254928093], [-99.1653304704855, 19.2768705558211], [-99.162933618584, 19.2814564972817]]]}"
4086,Sección 4086 · Tlalpan,16,5,1,19.280848298589365,-99.16463997416523,1559,1403,1383,urbana,1.0226492181810702e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1671586728759, 19.2791845032624], [-99.1645778571972, 19.2833734530457], [-99.1623627029099, 19.2823803196386], [-99.1646038515916, 19.2787559133264], [-99.1671586728759, 19.2791845032624]]]}"
4087,Sección 4087 · Tlalpan,16,5,4,19.274602020449876,-99.16611403124864,1600,1553,1537,urbana,1.9695791021694896e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.16442720750749, 19.2786745915736], [-99.1671586728759, 19.2791845032624], [-99.168124833138, 19.2739229263557], [-99.16736284175188, 19.2719193821603], [-99.1636845168374, 19.2704339748684], [-99.16608547632629, 19.2760338963945], [-99.16442720750749, 19.2786745915736]]]}"
4088,Sección 4088 · Tlalpan,16,5,4,19.275971946513263,-99.16324355490497,1450,606,600,urbana,5.324234098668923e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1638726583045, 19.2776273343576], [-99.1626893228208, 19.2774030690442], [-99.1616755021936, 19.2742260775787], [-99.164638033551, 19.2754993924865], [-99.1638726583045, 19.2776273343576]]]}"
4089,Sección 4089 · Tlalpan,16,5,6,19.276837607643163,-99.16134844080416,404,615,610,urbana,3.493047979659503e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1626893228208, 19.2774030690442], [-99.16214907896068, 19.2780781465849], [-99.1596575869756, 19.2775254928093], [-99.16162334799012, 19.2753478670985], [-99.1626893228208, 19.2774030690442]]]}"
4090,Sección 4090 · Tlalpan,16,5,4,19.275018543190594,-99.16111196987721,1730,1161,1152,urbana,5.301221494005874e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1626893228208, 19.2774030690442], [-99.16162334799012, 19.2753478670985], [-99.15944701530461, 19.2754855485422], [-99.160850330736, 19.2726841787075], [-99.1626893228208, 19.2774030690442]]]}"
4091,Sección 4091 · Tlalpan,16,5,4,19.273273698255323,-99.16331261311933,2232,1763,1745,urbana,1.693611038470802e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.16091084478892, 19.272675780099], [-99.1645126603218, 19.2753607603829], [-99.1652020775765, 19.2774153221115], [-99.16608547632629, 19.2760338963945], [-99.1636845168374, 19.2704339748684], [-99.1618784056257, 19.2697390941648], [-99.16091084478892, 19.272675780099]]]}"
4092,Sección 4092 · Tlalpan,16,5,6,19.298219270714423,-99.13298356446629,1204,985,976,urbana,1.2423569356325339e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.13479054546842, 19.2999412238105], [-99.1313467520264, 19.3001434590634], [-99.13138271809241, 19.2961721485057], [-99.134587231313, 19.2965503004153], [-99.13479054546842, 19.2999412238105]]]}"
4093,Sección 4093 · Tlalpan,16,5,6,19.289791540172292,-99.14073614258005,308,249,247,urbana,2.498062129238754e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1419297801789, 19.290828863829], [-99.13977990309681, 19.290205843152], [-99.1399961681498, 19.2887145704537], [-99.1415979549526, 19.2893179355815], [-99.1419297801789, 19.290828863829]]]}"
4094,Sección 4094 · Tlalpan,16,5,6,19.28562708212295,-99.1500667577546,735,517,511,urbana,4.2409115126627714e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1410258516456, 19.2825025789886], [-99.147438519222, 19.2853461983624], [-99.1514872095303, 19.2901002637572], [-99.15693282197529, 19.2866298511063], [-99.1411579864873, 19.2812203103442], [-99.1410258516456, 19.2825025789886]]]}"
5518,Sección 5518 · Tlalpan,16,5,6,19.29889691103769,-99.1021234295938,1210,694,689,urbana,4.93390515768511e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1008970245874, 19.300015493663], [-99.103881544695, 19.2998480729819], [-99.10286331541948, 19.2973962938263], [-99.1010867786268, 19.2979038033495], [-99.1008970245874, 19.300015493663]]]}"
5519,Sección 5519 · Tlalpan,16,5,6,19.296157918680745,-99.10207187555119,489,349,348,urbana,4.918160206341756e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1013282900946, 19.295200573703], [-99.1029338773552, 19.2943113953112], [-99.10190857108809, 19.2979033536459], [-99.1010867786268, 19.2979038033495], [-99.1013282900946, 19.295200573703]]]}"
